supplier,catalog_nr,design,category,width_cm,roll_price_eur,coupon_price_eur,sell_price_eur
DATEKS,kn,Arena Lux  / kn.  COSMOPOLITAN vol.1 ,fabrics,140,30.14666666666666,31.653999999999996,82.93347999999999
DATEKS,409,Arena Shine  / kn.  COSMOPOLITAN vol.1 ,fabrics,140,23.426666666666666,24.598,64.44676
DATEKS,768,Arena Tul,fabrics,300,10.08,10.584,27.73008
DATEKS,1506,ARGA,fabrics,295,24.85090909090909,27.336000000000002,71.62032
DATEKS,1479,ARIETE / FR  Blackout EN 13773,fabrics,290,17.52,0.0,0.0
DATEKS,492,ARIZONA,fabrics,140,8.3832,10.080000000000002,26.409600000000005
DATEKS,1252,Armada,fabrics,290,25.345454545454547,27.880000000000003,73.04560000000001
DATEKS,1109,ARMANI  teflon,fabrics,140,7.627200000000001,9.156,23.988720000000004
DATEKS,959,ARMONI,fabrics,140,11.175,12.299999999999999,32.226
DATEKS,710,ARMUR TUL ALINA,fabrics,300,9.440000000000001,11.520000000000001,30.182400000000005
DATEKS,314,ARRAGON,fabrics,293,25.983999999999998,33.779199999999996,88.501504
DATEKS,kn,Artist  / kn. FESTIVAL,fabrics,300,28.208,36.6704,96.076448
DATEKS,1219,Artista  / kn. FAUNA ,fabrics,320,27.49090909090909,30.24,79.22879999999999
DATEKS,573,ARTWORKS / ERCHING LITHOGRAPHY WOODCUT,fabrics,140,10.704,13.915200000000002,36.45782400000001
DATEKS,556,Arum / TROPICO,fabrics,138,10.848,14.102400000000001,36.948288000000005
DATEKS,34,As saten,fabrics,300,9.01818181818182,9.920000000000002,25.990400000000005
DATEKS,808/809,ashur dim out  /  RESURGENCE,fabrics,150 cm,18.0,23.400000000000002,61.30800000000001
DATEKS,1093,Asos / kn. EGE,fabrics,140,42.654545454545456,46.92,122.9304
DATEKS,kn,Asos Plain / kn. EGE,fabrics,140,39.93454545454545,43.928,115.09136
DATEKS,kn,ASPEN,fabrics,140,39.19272727272727,43.112,112.95344000000001
DATEKS,1060,ASPEN / BLOOMING SEASON,fabrics,140,39.19272727272727,43.112,112.95344000000001
DATEKS,1012,ASPERO,fabrics,141,16.464,21.4032,56.076384
DATEKS,452,ASTERIX,fabrics,153,11.152000000000001,14.4976,37.983712000000004
DATEKS,1411x,Astonish Sheer,fabrics,296,13.12,17.056,44.68672
DATEKS,22,Atlantis,fabrics,300,15.026666666666666,15.777999999999999,41.33836
DATEKS,kn,ATLAS,fabrics,140,36.843636363636364,40.528000000000006,106.18336000000002
DATEKS,652,AUDIANCE,fabrics,315,13.904,18.075200000000002,47.35702400000001
DATEKS,1628,AUGUST/ SUMMER STORY,fabrics,140,32.269090909090906,35.496,92.99952
DATEKS,391,Aura,fabrics,300,11.104000000000001,14.256,37.35072
DATEKS,1483,AURIGA Blackout,fabrics,300,15.76,0.0,0.0
DATEKS,kn,Authority / kn. Regent,fabrics,138,21.568,28.038400000000003,73.46060800000001
DATEKS,920x,Auto / Hightech,fabrics,151,16.16,21.008000000000003,55.04096000000001
DATEKS,kn,AVIATION / knyga SUPER SONIC,fabrics,306,23.12,30.056,78.74672000000001
DATEKS,1274,"AVILON KARE , MOON, PLAIN",fabrics,140,14.719999999999999,17.28,45.2736
DATEKS,821,Avon,fabrics,320,7.456,9.648000000000001,25.277760000000004
DATEKS,1411x,Awesome Sheer,fabrics,296,13.52,17.576,46.04912
DATEKS,kn,Azra / kn. AZRA,fabrics,140,37.70909090909091,41.480000000000004,108.67760000000001
DATEKS,kn,Azra Kombin / kn. AZRA,fabrics,140,29.919999999999998,32.912,86.22944
DATEKS,1445,"Azra Plain / kn. AZRA, BURLU",fabrics,140,24.97454545454545,27.471999999999998,71.97664
DATEKS,kn,Azra Zigzag / kn. AZRA,fabrics,140,26.952727272727273,29.648000000000003,77.67776
DATEKS,1576,B16,fabrics,300,18.880000000000003,22.72,59.5264
DATEKS,36,Babel,fabrics,300,10.618181818181817,11.68,30.6016
DATEKS,kn,BADLANDS / knyga GRANDLAND,fabrics,300,31.808,41.35040000000001,108.33804800000003
DATEKS,1276,BAFT,fabrics,305,10.72,12.48,32.6976
DATEKS,489,BAGDAD,fabrics,140,7.2408,8.6856,22.756272000000003
DATEKS,1361,Baha,fabrics,295,27.818181818181817,30.6,80.17200000000001
DATEKS,1561,Balance F.R.,fabrics,300 lb,27.0,31.875,83.5125
DATEKS,1283,BALCA,fabrics,285,34.123636363636365,37.536,98.34432000000001
DATEKS,1470x,BALENA /  FR Dimout M1,fabrics,150,15.92,22.592,59.19104
DATEKS,kn,Balerina  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,kn,Balerina Dots  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,kn,Balerina Kombin  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,881,Bali,fabrics,290,5.5272727272727264,6.08,15.9296
DATEKS,802,BALLAD,fabrics,295,18.421818181818182,20.264000000000003,53.09168000000001
DATEKS,kn,Baloon  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,1417x,BALZAC,fabrics,306,24.592,31.9696,83.760352
DATEKS,811,Bambu Lux,fabrics,330,5.776,7.4879999999999995,19.61856
DATEKS,982,BANDO,fabrics,140,21.265454545454542,23.392,61.287040000000005
DATEKS,977,BANGKOK / RAYONG / SAMVI,fabrics,140,16.8,20.16,52.8192
DATEKS,1056,Barbarossa,fabrics,142,26.336000000000002,34.23680000000001,89.70041600000003
DATEKS,969,Barein,fabrics,140,9.9,11.88,31.125600000000002
DATEKS,1462,BARI / Dimout M1,fabrics,142,15.232,22.592,59.19104
DATEKS,430,BARIN,fabrics,300,23.49090909090909,25.84,67.7008
DATEKS,1449,BARLEY,fabrics,300,13.600000000000001,16.32,42.7584
DATEKS,753,BASKET,fabrics,305,10.72,12.48,32.6976
DATEKS,400,BASSILK,fabrics,138,16.880000000000003,21.944000000000003,57.493280000000006
DATEKS,kn,Bastia  / kn. CANNES,fabrics,141,22.560000000000002,29.328000000000003,76.83936000000001
DATEKS,kn ,BATAK (KOMODO),fabrics,144,20.72,26.936000000000003,70.57232000000002
DATEKS,433,BATU,fabrics,300,23.49090909090909,25.84,67.7008
DATEKS,1417x,BAUDELAIRE,fabrics,304,24.592,31.9696,83.760352
DATEKS,15,BAVARIA / knyga BLANQUETTE,fabrics,304,24.464,31.8032,83.32438400000001
DATEKS,1625,BEACH KOMBIN / SUMMER STORY,fabrics,140,32.269090909090906,35.496,92.99952
DATEKS,538,BEAT,fabrics,140,10.208,13.270400000000002,34.76844800000001
DATEKS,1417x,BEAUVOIR,fabrics,304,24.592,31.9696,83.760352
DATEKS,1130,Bedirhan,fabrics,150,38.20363636363636,42.024,110.10288000000001
DATEKS,971,BEGALA,fabrics,143,17.52,21.024,55.08288
DATEKS,kn,Beykoz / kn. EGE,fabrics,140,31.77454545454545,34.952,91.57424
DATEKS,962,BELLA,fabrics,140,24.232727272727274,26.656000000000002,69.83872000000001
DATEKS,kn,BELLINI FR,fabrics,295 ROLL,26.700000000000003,0.0,0.0
DATEKS,414,BENGI  dimout?,fabrics,300,31.403636363636366,34.544000000000004,90.50528000000001
DATEKS,984,Benin,fabrics,140,8.727272727272728,9.600000000000001,25.152000000000005
DATEKS,1142,Berenice,fabrics,140,29.493333333333332,30.968,81.13616
DATEKS,1384,Beril,fabrics,295,41.66545454545455,45.83200000000001,120.07984000000002
DATEKS,1268x,Berkshire / Linen Field,fabrics,138,18.784000000000002,24.419200000000004,63.97830400000001
DATEKS,402,Berzan,fabrics,300,23.12,25.432000000000002,66.63184000000001
DATEKS,706,Bibury,fabrics,300,17.061818181818182,18.768,49.172160000000005
DATEKS,1595,BIJEN,fabrics,320,9.149090909090908,10.064,26.36768
DATEKS,1510,BILEDA,fabrics,290,6.552727272727273,7.208,18.88496
DATEKS,1394,Birdseye F.R.,fabrics,140,25.14,30.015,78.6393
DATEKS,1484,Birgit,fabrics,320,14.024999999999999,16.86,44.1732
DATEKS,1007,Bistro,fabrics,144,16.17984,21.033792000000002,55.10853504000001
DATEKS,888,BITEZ,fabrics,300,22.50181818181818,24.752,64.85024
DATEKS,1467,BYZANCE FR / Dimout M1,fabrics,150,14.896,23.632,61.91584
DATEKS,1415,Blackstone F.R,fabrics,145,21.93,26.31,68.9322
DATEKS,1634,BLAZETOP,fabrics,295/300 ROLL,26.400000000000002,0.0,0.0
DATEKS,1282,Blocks,fabrics,140,18.705000000000002,22.41,58.714200000000005
DATEKS,1181,BLOOM / BLOOMING SEASON,fabrics,287,51.803636363636365,56.98400000000001,149.29808000000003
DATEKS,1086,BOLT,fabrics,140,15.184000000000001,19.739200000000004,51.716704000000014
DATEKS,877,Bolton,fabrics,300,15.701818181818183,17.272000000000002,45.25264000000001
DATEKS,810,BONITA,fabrics,300,14.463999999999999,18.8032,49.264384
DATEKS,kn,BOOM / knyga SUPER SONIC,fabrics,305,16.144000000000002,20.9872,54.986464000000005
DATEKS,1464,BOREALE / Dimout M1,fabrics,150,15.008000000000003,23.904,62.62848
DATEKS,1177,Borgia / kn. MARKIZ,fabrics,315,24.58181818181818,27.04,70.8448
DATEKS,1204,BORGIA FAME / kn. MARKIZ,fabrics,320,29.527272727272727,32.480000000000004,85.09760000000001
DATEKS,1251,BORGIA KOMBIN / kn. MARKIZ,fabrics,320,20.363636363636363,22.400000000000002,58.68800000000001
DATEKS,1100,BORGONYA ,fabrics,140,12.0,14.4,37.728
DATEKS,1069,BOSS,fabrics,138,17.888,23.254400000000004,60.92652800000001
DATEKS,1076,Bossa,fabrics,140,16.690909090909088,18.36,48.1032
DATEKS,1103,BOSTONF,fabrics,140,14.32,17.184,45.02208
DATEKS,528,Botanic / Naturelle,fabrics,138,12.16,15.808,41.41696
DATEKS,kn,Botswana / kn. KALAHARI 2,fabrics,140,27.44727272727273,30.192000000000004,79.10304000000001
DATEKS,KN,BOTTER KOMBİN / D'ARONCO 1,fabrics,143,35.97818181818182,39.576,103.68912
DATEKS,1569,Boutique ,fabrics,142,14.024999999999999,16.86,44.1732
DATEKS,1413,Braida,fabrics,315,15.585,18.81,49.282199999999996
DATEKS,567,BRATISLAVA,fabrics,300,21.924000000000003,26.325600000000005,68.97307200000002
DATEKS,1411x,Breathtaking Sheer,fabrics,296,15.024000000000001,19.531200000000002,51.171744000000004
DATEKS,891,BREEZE / AIRSTREEM,fabrics,301,13.12,17.056,44.68672
DATEKS,kn,BRERA FR,fabrics,335 ROLL,9.899999999999999,0.0,0.0
DATEKS,kn,BRYCE / knyga GRANDLAND,fabrics,300,22.848,29.7024,77.820288
DATEKS,854,Brilliant ,fabrics,315,28.797600000000003,33.9976,89.073712
DATEKS,704,Brother Sister / TWIN,fabrics,295,13.568000000000001,17.6384,46.212608
DATEKS,784,Brugge,fabrics,140,24.304000000000002,31.595200000000002,82.779424
DATEKS,970,Brunei,fabrics,140,9.9,11.88,31.125600000000002
DATEKS,1288,Brush Baklava,fabrics,140,38.20363636363636,42.024,110.10288000000001
DATEKS,kn,Buhara  / kn. HIVA,fabrics,145,38.69818181818182,42.568000000000005,111.52816000000001
DATEKS,1362,Buke,fabrics,295,34.370909090909095,37.80800000000001,99.05696000000002
DATEKS,1389,BURCAK,fabrics,270,50.81454545454546,55.89600000000001,146.44752000000003
DATEKS,1305,BURGOS,fabrics,140,15.454545454545453,17.0,44.54
DATEKS,kn,Burlu / kn. BURLU,fabrics,140,27.2,29.92,78.39040000000001
DATEKS,kn,Burlu Kombin / kn. BURLU,fabrics,140,28.560000000000002,31.416000000000004,82.30992000000002
DATEKS,kn,Burlu Velvet / kn. BURLU,fabrics,140,35.97818181818182,39.576,103.68912
DATEKS,kn,Bursa / kn. MARMARA,fabrics,140,40.67636363636363,44.744,117.22928
DATEKS,737,BURUNO,fabrics,300,5.920000000000001,6.720000000000001,17.6064
DATEKS,1136,Cahide ,fabrics,152,50.56727272727272,55.624,145.73488
DATEKS,1129,Cahide Reye,fabrics,152,44.13818181818182,48.55200000000001,127.20624000000002
DATEKS,880x,Cake / Sheer Delight,fabrics,295,9.718080000000002,12.633504000000004,33.099780480000014
DATEKS,549,CALEDONIA GUINEA OCEANIA   / TERRANOVA,fabrics,138,17.456,22.692800000000002,59.45513600000001
DATEKS,kn,CALIPSO FR,fabrics,295 LB ROLL,13.950000000000001,0.0,0.0
DATEKS,504,CALVARY,fabrics,138,19.12,24.864,65.14368
DATEKS,kn,Calvi  / kn. CANNES,fabrics,138,22.560000000000002,29.328000000000003,76.83936000000001
DATEKS,kn,Camargue  / kn. CANNES,fabrics,138,22.560000000000002,29.328000000000003,76.83936000000001
DATEKS,,Camera  / kn. Runway,fabrics,,24.304000000000002,31.595200000000002,82.779424
DATEKS,KN,CAMPING / OUT BOOK,fabrics,,22.896,29.764800000000005,77.98377600000002
DATEKS,KN,Camporee / JAMBOREE,fabrics,,28.7472,37.37136,97.91296320000001
DATEKS,1417x,CAMUS,fabrics,304,24.592,31.9696,83.760352
DATEKS,329,CANADA,fabrics,300,26.930400000000006,32.3232,84.686784
DATEKS,1369,Candan,fabrics,290,38.08,41.888000000000005,109.74656000000002
DATEKS,880x,Candy / Sheer Delight,fabrics,298,10.88832,14.154816,37.085617920000004
DATEKS,1268x,Canopy / Linen Field,fabrics,138,18.784000000000002,24.419200000000004,63.97830400000001
DATEKS,1631,CANOVA,fabrics,295/300 ROLL,43.04,0.0,0.0
DATEKS,1268x,Canton / Linen Field,fabrics,141,18.784000000000002,24.419200000000004,63.97830400000001
DATEKS,1110,CAOBA,fabrics,140,11.1552,13.372800000000002,35.036736000000005
DATEKS,535x,Capella / Folia,fabrics,138,29.28,38.06400000000001,99.72768000000002
DATEKS,1104,CAPRI,fabrics,140,10.4,12.48,32.6976
DATEKS,5,CAPTION,fabrics,300,17.936000000000003,23.316800000000004,61.09001600000001
DATEKS,1267,"Carbon Etnik, Petek, Kombin, Dio",fabrics,140,23.73818181818182,26.112000000000002,68.41344000000001
DATEKS,721,CARLA,fabrics,310,7.2,8.288,21.714560000000002
DATEKS,1583,CARMEN,fabrics,300,10.4,11.968000000000002,31.356160000000006
DATEKS,kn,CASCADES / knyga GRANDLAND,fabrics,320,23.872,31.033600000000003,81.30803200000001
DATEKS,880x,Cassata / Sheer Delight,fabrics,297,9.819840000000001,12.765792000000003,33.44637504000001
DATEKS,880x,Castella / Sheer Delight,fabrics,296,6.902720000000001,8.973536000000001,23.510664320000004
DATEKS,1546,CASTELLI FR,fabrics,295 ROLL,36.928,53.648,140.55776
DATEKS,kn,Castre  / kn. CANNES,fabrics,138,18.784000000000002,24.419200000000004,63.97830400000001
DATEKS,1112,CAVALLI teflon,fabrics,140,9.727200000000002,11.676000000000002,30.591120000000007
DATEKS,1333,Ceyda,fabrics,290,39.19272727272727,43.112,112.95344000000001
DATEKS,786,CEYLAN  lino,fabrics,300,29.836800000000007,35.8008,93.79809600000002
DATEKS,914,Celestial,fabrics,300,25.008000000000003,32.510400000000004,85.17724800000002
DATEKS,1348,Cenova,fabrics,290,27.2,29.92,78.39040000000001
DATEKS,310,CENTER,fabrics,307,23.540480000000002,30.602624000000006,80.17887488000002
DATEKS,1178,CEZARE / kn. MARKIZ,fabrics,310,26.909090909090907,29.6,77.552
DATEKS,1203,CEZARE KOMBİN / kn. MARKIZ,fabrics,310,33.018181818181816,36.32,95.1584
DATEKS,1632,CHANCE,fabrics,300/305 ROLL,25.28,0.0,0.0
DATEKS,kn,Chancellor / kn. Regent,fabrics,138,17.408,22.630400000000005,59.291648000000016
DATEKS,760,CHARANGA,fabrics,300,16.432,21.3616,55.967392000000004
DATEKS,546x,CHARM / solitude,fabrics,138,13.472000000000001,17.5136,45.885632
DATEKS,796,Cheerful,fabrics,138,16.896,21.964800000000004,57.54777600000001
DATEKS,kn,CHOPIN  / kn. MUSEO,fabrics,140,17.936000000000003,23.316800000000004,61.09001600000001
DATEKS,894,Chord / kn. Symphony   ,fabrics,300,27.616000000000003,35.900800000000004,94.06009600000002
DATEKS,643,Cyber / Futuristic,fabrics,138,13.12,17.056,44.68672
DATEKS,394,CYBORG,fabrics,138,15.184000000000001,19.739200000000004,51.716704000000014
DATEKS,309,CYCLONE,fabrics,300,26.960000000000004,35.048,91.82576
DATEKS,1144,Circular ,fabrics,134,14.024999999999999,16.86,44.1732
DATEKS,1568,Circuleaf ,fabrics,130,15.585,18.81,49.282199999999996
DATEKS,1562,Circulight ,fabrics,300 lb,20.265,24.36,63.8232
DATEKS,498,CLEOPATRA,fabrics,140,17.936000000000003,23.316800000000004,61.09001600000001
DATEKS,KN,CLIMBING / OUT BOOK,fabrics,,22.896,29.764800000000005,77.98377600000002
DATEKS,319,Coco,fabrics,310,28.259999999999998,33.72,88.3464
DATEKS,829,COCO (ANKA),fabrics,300,4.256,5.472,14.336640000000001
DATEKS,351,Cole / Liner,fabrics,300,4.39984,5.700960000000001,14.936515200000004
DATEKS,1475,COLLINS FR,fabrics,295 ROLL,33.0,0.0,0.0
DATEKS,KN,Comdeca / JAMBOREE,fabrics,,28.7472,37.37136,97.91296320000001
DATEKS,1275x,COMET,fabrics,280,19.52,21.6,56.592000000000006
DATEKS,kn,Commanding / kn. Metallia,fabrics,147,28.224000000000004,36.6912,96.13094400000001
DATEKS,1220,Commodore,fabrics,150,15.585,18.81,49.282199999999996
DATEKS,713,Comolino FR.,fabrics,295,15.585,18.81,49.282199999999996
DATEKS,kn,Compelling / kn. Metallia,fabrics,146,20.672,26.8736,70.408832
DATEKS,867,CONGA,fabrics,298,14.463999999999999,18.8032,49.264384
DATEKS,kn,CONGAREE / knyga GRANDLAND,fabrics,307,24.352000000000004,31.657600000000002,82.942912
DATEKS,kn,Congress / kn. Regent,fabrics,142,29.936000000000003,38.9168,101.962016
DATEKS,kn,Consul / kn. Regent,fabrics,141,23.344,30.3472,79.509664
DATEKS,535x,Coppice / Folia,fabrics,138,29.28,38.06400000000001,99.72768000000002
DATEKS,kn,Coral  / kn. SUN CITY,fabrics,140,22.641818181818177,24.906,65.25372
DATEKS,1162,CORDOBA,fabrics,320,13.12,15.088000000000001,39.53056
DATEKS,535x,Corelli / Folia,fabrics,138,29.28,38.06400000000001,99.72768000000002
DATEKS,953,Corona,fabrics,300,24.992,32.4896,85.122752
DATEKS,535x,Corvo / Folia,fabrics,138,29.28,38.06400000000001,99.72768000000002
DATEKS,1482x,CORVO FR / Blackout EN 13773,fabrics,140,11.552,18.048,47.285759999999996
DATEKS,1482x,CORVO FR / Blackout EN 13773,fabrics,280,21.664,0.0,0.0
DATEKS,1472,COSY FR / Dimout M1,fabrics,150,14.896,23.776,62.29312
DATEKS,1090,Cosmo  / kn.  COSMOPOLITAN vol.1 ,fabrics,145,32.76,34.397999999999996,90.12276
DATEKS,,Cosmo  / kn. Runway,fabrics,,13.52,17.576,46.04912
DATEKS,kn,Cosmo Blackout  / kn.  COSMOPOLITAN vol.1 ,fabrics,300,25.666666666666664,26.95,70.609
DATEKS,1089,Cosmo Kombin  / kn.  COSMOPOLITAN vol.1 ,fabrics,140,32.10666666666666,33.711999999999996,88.32544
DATEKS,1428,Cosmo Tul,fabrics,325,19.226666666666663,20.188,52.892559999999996
DATEKS,1087,Cosmopolitan  / kn.  COSMOPOLITAN vol.1 ,fabrics,145,32.29333333333333,33.907999999999994,88.83895999999999
DATEKS,kn,Cosmopolitan Basic  / kn.  COSMOPOLITAN vol.1 ,fabrics,140,30.414545454545454,33.456,87.65472000000001
DATEKS,kn,Cosmopolitan Plain  / kn.  COSMOPOLITAN vol.1 ,fabrics,140,26.973333333333333,28.322,74.20364000000001
DATEKS,598,"COSTA / ALMERIA, BRAVA, LUZ",fabrics,140,10.70176,13.912288000000002,36.45019456000001
DATEKS,kn,Courtesy / DECORUM,fabrics,140,30.128,39.1664,102.61596800000001
DATEKS,987,Coverlet,fabrics,140,16.896,21.964800000000004,57.54777600000001
DATEKS,356,CREDO,fabrics,297,25.84,28.424000000000003,74.47088000000001
DATEKS,820,Creppo,fabrics,300,4.112,5.328,13.959360000000002
DATEKS,kn,Croisette  / kn. CANNES,fabrics,138,22.560000000000002,29.328000000000003,76.83936000000001
DATEKS,747,CRUISER,fabrics,308,15.92,20.704,54.24448
DATEKS,463,Crusoe,fabrics,139,8.904000000000002,11.575200000000002,30.32702400000001
DATEKS,732,CUBISM,fabrics,309,23.056,29.972800000000003,78.52873600000001
DATEKS,1063,CUDDLY,fabrics,138,21.968000000000004,28.558400000000002,74.82300800000002
DATEKS,620,DADAISM,fabrics,302,25.951999999999998,33.7376,88.39251200000001
DATEKS,655,DAY BREAK,fabrics,300,21.28,27.664000000000005,72.47968000000002
DATEKS,67,DAISY,fabrics,340,5.120000000000001,5.888000000000001,15.426560000000002
DATEKS,kn,Daytona / Orlando Book,fabrics,142,24.464,31.8032,83.32438400000001
DATEKS,kn,DALI FR,fabrics,295 LB ROLL,20.4,0.0,0.0
DATEKS,500,Damian Modus Stripia / STRIATA,fabrics,139,11.248000000000001,14.622400000000003,38.310688000000006
DATEKS,579,DANTE,fabrics,300,18.240000000000002,21.76,57.01120000000001
DATEKS,657,DANZON,fabrics,315,17.008000000000003,22.110400000000002,57.92924800000001
DATEKS,1609,DARK no FR ,fabrics,280,17.1,21.6,56.592000000000006
DATEKS,GABAL,DARLING,fabrics,310 ROLL,24.8,0.0,0.0
DATEKS,KN,D'ARONCO KOMBİN / D'ARONCO 1,fabrics,145,39.0690909090909,42.976,112.59712
DATEKS,1299,D'ARONCO PANNO,fabrics,145/320,39.81090909090909,43.79200000000001,114.73504000000003
DATEKS,956,Dash F.R.,fabrics,150,11.399999999999999,13.635,35.7237
DATEKS,709,Dawn ,fabrics,295,15.585,18.81,49.282199999999996
DATEKS,1411x,Daze Sheer,fabrics,296,14.32,18.616,48.773920000000004
DATEKS,kn,Dazzling  / KN. SHEER BLISS,fabrics,300,27.3904,35.60752,93.2917024
DATEKS,1540,DC ALFA,fabrics,300,12.896,15.472000000000001,40.536640000000006
DATEKS,1543,DC ROMA FON,fabrics,295,11.232,13.472000000000001,35.296640000000004
DATEKS,339,DC SILK DIAMOND,fabrics,295,8.736,10.48,27.457600000000003
DATEKS,907,DC-1737,fabrics,295,15.808000000000002,18.976,49.71712
DATEKS,1448,DC-324321,fabrics,300,14.56,17.472,45.77664000000001
DATEKS,kn,Decadent / kn. Metallia,fabrics,142,28.2352,36.70576,96.1690912
DATEKS,KN,DECO SATEN / D'ARONCO 1,fabrics,134,18.792727272727273,20.672,54.16064
DATEKS,1022,DECO VELVET,fabrics,140,24.48,26.928000000000004,70.55136000000002
DATEKS,KN,DECO VELVET / D'ARONCO 2,fabrics,140,24.48,26.928000000000004,70.55136000000002
DATEKS,KN,DEHA / LENTO,fabrics,145,32.02181818181818,35.224000000000004,92.28688000000001
DATEKS,1411x,Delectable Sheer,fabrics,296,13.52,17.576,46.04912
DATEKS,505x,Delegate / Agent ,fabrics,138,13.872,18.033600000000003,47.24803200000001
DATEKS,505x,Delegate / Envoy,fabrics,138,11.616,15.100800000000001,39.564096000000006
DATEKS,505x,Delegate / Nominee,fabrics,138,14.64,19.032000000000004,49.86384000000001
DATEKS,580,DELFINO / Polka /  Estrella / Seon,fabrics,295,12.624,17.184,45.02208
DATEKS,1529X,DELFINO FR,fabrics,150 ROLL,14.064,23.44,61.412800000000004
DATEKS,1471x,DELFINO FR / Dimout M1,fabrics,150,14.064,23.44,61.412800000000004
DATEKS,471,DELHI,fabrics,280,32.138400000000004,38.556000000000004,101.01672000000002
DATEKS,1411x,Delicious Sheer,fabrics,296,13.52,17.576,46.04912
DATEKS,kn,Delight  / KN. SHEER BLISS,fabrics,303,24.456320000000005,31.793216000000008,83.29822592000002
DATEKS,689,DELMA,fabrics,300,13.229090909090907,14.552,38.12624
DATEKS,kn,DELTA FR,fabrics,315 ROLL,19.35,0.0,0.0
DATEKS,1151,Demre,fabrics,310,44.79345454545454,49.2728,129.09473599999998
DATEKS,1393,Denim Soft,fabrics,295,40.8,44.88,117.58560000000001
DATEKS,494,DENIM teflon,fabrics,142,8.870400000000002,10.651200000000001,27.906144000000005
DATEKS,1417x,DESCARTES,fabrics,303,24.592,31.9696,83.760352
DATEKS,1326,Desdemona,fabrics,295,23.367272727272724,25.703999999999997,67.34447999999999
DATEKS,443,Desertia,fabrics,138,18.784000000000002,24.419200000000004,63.97830400000001
DATEKS,986,DETERMINATION,fabrics,140,24.464,31.8032,83.32438400000001
DATEKS,654,DIALOGUE/ SEMINAR,fabrics,298,21.936000000000003,28.516800000000003,74.71401600000002
DATEKS,459,Digna ,fabrics,135,15.585,18.81,49.282199999999996
DATEKS,1308,DIYEZ / LENTO,fabrics,135,27.69454545454545,30.464,79.81568
DATEKS,1398,DIKMEN,fabrics,295,12.24,13.464000000000002,35.27568000000001
DATEKS,1385,Dilhun,fabrics,295,38.08,41.888000000000005,109.74656000000002
DATEKS,1187,Dilsu,fabrics,310,39.68727272727273,43.656000000000006,114.37872000000002
DATEKS,606,Dina,fabrics,330,21.93,26.31,68.9322
DATEKS,1008,DYNAMIC,fabrics,140,14.975999999999999,19.4688,51.008256
DATEKS,kn,DIONISO FR,fabrics,295 ROLL,28.200000000000003,0.0,0.0
DATEKS,1574,DIOR,fabrics,320,19.680000000000003,23.680000000000003,62.04160000000001
DATEKS,589,Diore,fabrics,295,20.265,24.36,63.8232
DATEKS,519,DISTINCTION HOMAGE KUDOS TRIBUTE(OVATION),fabrics,138,14.955000000000002,19.441500000000005,50.93673000000001
DATEKS,540,Distinguished  Luxuria,fabrics,138,21.712000000000003,28.225600000000004,73.95107200000001
DATEKS,508,Divergence / Nuance,fabrics,138,12.16,15.808,41.41696
DATEKS,487,Dolce,fabrics,147,12.375,14.91,39.0642
DATEKS,1584,DOLLY,fabrics,300,7.5200000000000005,8.64,22.6368
DATEKS,kn,DOLORES  / kn. HELENE ,fabrics,140,48.09454545454545,52.903999999999996,138.60848
DATEKS,1003,Domo ,fabrics,138,12.544,16.3072,42.724864000000004
DATEKS,901,DONNA BLACKOUT,fabrics,310,33.876363636363635,37.264,97.63168000000002
DATEKS,1263,DONOSTIA / BIARRITZ / VITORIA / AROSA / BILBAO,fabrics,280,17.52,21.024,55.08288
DATEKS,1443,DOROTEA,fabrics,280,24.208800000000004,29.0472,76.10366400000001
DATEKS,1601,DORRI,fabrics,295,16.814545454545453,18.496,48.45952
DATEKS,486,Double ,fabrics,135,12.375,14.91,39.0642
DATEKS,35,Doublure,fabrics,300,6.135,7.965,20.8683
DATEKS,921x,DOZING / sweet dreams,fabrics,150,10.16,13.207999999999998,34.60496
DATEKS,1000,DRAMA,fabrics,142,20.272000000000002,26.3536,69.04643200000001
DATEKS,1411x,Dramatic Sheer,fabrics,296,15.024000000000001,19.531200000000002,51.171744000000004
DATEKS,656,DRAPER,fabrics,300,14.064,18.2832,47.901984000000006
DATEKS,14,DRAWSTRING / knyga BLANQUETTE,fabrics,300,18.784000000000002,24.419200000000004,63.97830400000001
DATEKS,593,Dream ,fabrics,140,11.790000000000001,14.190000000000001,37.177800000000005
DATEKS,921x,DREAMING / sweet dreams,fabrics,150,15.280960000000002,19.865248000000005,52.04694976000001
DATEKS,12,DRYLAND / knyga BLANQUETTE,fabrics,305,27.568,35.8384,93.896608
DATEKS,823,Drop,fabrics,300,3.9520000000000004,5.184000000000001,13.582080000000003
DATEKS,1231,Droplet,fabrics,300,18.705000000000002,22.41,58.714200000000005
DATEKS,668,DT0553,fabrics,300,10.125,12.15,31.833000000000002
DATEKS,840,DT06002,fabrics,300 ROLL,7.425000000000001,0.0,0.0
DATEKS,54,DT16705,fabrics,300,8.775,10.53,27.5886
DATEKS,855,DT2762,fabrics,300 ROLL,7.425000000000001,0.0,0.0
